OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,SampleID,BOLDalt
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,59,OahuBird.229,BOLD:AAA3067
OTU410_suspect_mock_chimera,GS,100.0,BOLD:ABZ7432.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,91,OahuBird.229,BOLD:ABZ7432
OTU837_suspect_mock_chimera,US,1.0000,BOLD:AAI4173.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,60,OahuBird.229,BOLD:AAI4173
OTU396,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,67,OahuBird.230,None
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,645,OahuBird.230,BOLD:AAC6357
OTU1279_suspect_mock_chimera,GS,97.2,BOLD:AAY1130.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,57,OahuBird.230,BOLD:AAY1130
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,586,OahuBird.230,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,169,OahuBird.230,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,852,OahuBird.230,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,326,OahuBird.230,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,314,OahuBird.230,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,132,OahuBird.230,BOLD:ACE7247
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,246,OahuBird.230,BOLD:AAA6260
OTU255_suspect_mock_chimera,US,0.9925,BOLD:ACN3922.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,54,OahuBird.230,BOLD:ACN3922
OTU269_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,192,OahuBird.230,BOLD:ABY6648
OTU332_suspect_mock_chimera,GS,100.0,BOLD:ADF6563.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium vicarium,117,OahuBird.230,BOLD:ADF6563
OTU370_suspect_mock_chimera,US,0.9546,BOLD:AAG5465.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,86,OahuBird.230,BOLD:AAG5465
OTU407_suspect_mock_chimera,GS,100.0,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,58,OahuBird.230,BOLD:AAU6627
OTU410_suspect_mock_chimera,GS,100.0,BOLD:ABZ7432.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,80,OahuBird.230,BOLD:ABZ7432
OTU419_suspect_mock_chimera,GS,100.0,BOLD:AAA2389.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,95,OahuBird.230,BOLD:AAA2389
OTU424_suspect_mock_chimera,US,0.9934,BOLD:AAB4365.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,75,OahuBird.230,BOLD:AAB4365
OTU431_suspect_mock_variant,GS,99.4,BOLD:AAB3377.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista dorsisignatana,65,OahuBird.230,BOLD:AAB3377
OTU439_suspect_mock_chimera,GS,99.4,BOLD:ACM5017.1,Animalia,Arthropoda,Insecta,Diptera,Trichoceridae,NA,NA,69,OahuBird.230,BOLD:ACM5017
OTU445_suspect_mock_chimera,US,0.9844,BOLD:AAE7074.2,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,62,OahuBird.230,BOLD:AAE7074
OTU465_suspect_mock_chimera,GS,100.0,BOLD:AAI2765.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia labialis,58,OahuBird.230,BOLD:AAI2765
OTU553_suspect_mock_chimera,GS,99.4,BOLD:ABA8837.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranophragma,NA,89,OahuBird.230,BOLD:ABA8837
OTU593_suspect_mock_chimera,SS,1.0000,BOLD:ACP9396.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,109,OahuBird.230,BOLD:ACP9396
OTU673_suspect_mock_chimera,GS,100.0,BOLD:AAA4335.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Semioscopis,Semioscopis inornata,61,OahuBird.230,BOLD:AAA4335
OTU774_suspect_mock_chimera,GS,99.4,BOLD:ADI1135.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,79,OahuBird.230,BOLD:ADI1135
OTU837_suspect_mock_chimera,US,1.0000,BOLD:AAI4173.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,102,OahuBird.230,BOLD:AAI4173
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,228,OahuBird.231,BOLD:AAC6357
OTU127_suspect_mock_chimera,GS,100.0,BOLD:ACQ6990.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,53,OahuBird.231,BOLD:ACQ6990
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,210,OahuBird.231,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,58,OahuBird.231,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,420,OahuBird.231,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,95,OahuBird.231,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,102,OahuBird.231,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,81,OahuBird.231,BOLD:ACE7247
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,63,OahuBird.231,BOLD:AAA6260
OTU269_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,189,OahuBird.231,BOLD:ABY6648
OTU593_suspect_mock_chimera,SS,1.0000,BOLD:ACP9396.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,51,OahuBird.231,BOLD:ACP9396
OTU674_suspect_mock_chimera,GS,100.0,BOLD:AAD9108.1,Animalia,Arthropoda,Insecta,Lepidoptera,Epipyropidae,Fulgoraecia,Fulgoraecia exigua,54,OahuBird.231,BOLD:AAD9108
OTU106_suspect_mock_chimera,GS,100.0,BOLD:AAA9253.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ophiusa,Ophiusa disjungens,1153,OahuBird.232,BOLD:AAA9253
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,127,OahuBird.232,BOLD:AAC6357
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,78,OahuBird.232,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,61,OahuBird.232,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,191,OahuBird.232,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,53,OahuBird.232,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,56,OahuBird.232,BOLD:ABW6304
OTU314_suspect_mock_chimera,GS,100.0,BOLD:AAK5680.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Opogona,Opogona sacchari,64,OahuBird.232,BOLD:AAK5680
OTU586_suspect_mock_chimera,SS,1.0000,BOLD:AAL6477.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,55,OahuBird.232,BOLD:AAL6477
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,246,OahuBird.233,BOLD:AAC6357
OTU127_suspect_mock_chimera,GS,100.0,BOLD:ACQ6990.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,95,OahuBird.233,BOLD:ACQ6990
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,388,OahuBird.233,BOLD:AAF9055
OTU1366_suspect_mock_chimera,SS,1.0000,BOLD:ACE0734.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,55,OahuBird.233,BOLD:ACE0734
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,408,OahuBird.233,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,56,OahuBird.233,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,256,OahuBird.233,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,151,OahuBird.233,BOLD:ACE7247
OTU211_suspect_mock_chimera,GS,100.0,BOLD:AAA2830.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota rostrana,618,OahuBird.233,BOLD:AAA2830
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,121,OahuBird.233,BOLD:AAA6260
OTU269_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,52,OahuBird.233,BOLD:ABY6648
OTU314_suspect_mock_chimera,GS,100.0,BOLD:AAK5680.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Opogona,Opogona sacchari,53,OahuBird.233,BOLD:AAK5680
OTU407_suspect_mock_chimera,GS,100.0,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,55,OahuBird.233,BOLD:AAU6627
OTU410_suspect_mock_chimera,GS,100.0,BOLD:ABZ7432.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,53,OahuBird.233,BOLD:ABZ7432
OTU428_suspect_mock_chimera,GS,100.0,BOLD:AAZ0177.1,Animalia,Arthropoda,Insecta,Hymenoptera,Xyelidae,Xyela,Xyela pini,108,OahuBird.233,BOLD:AAZ0177
OTU436_suspect_mock_chimera,GS,99.4,BOLD:AAW0337.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,NA,NA,171,OahuBird.233,BOLD:AAW0337
OTU632_suspect_mock_chimera,GS,100.0,BOLD:AAH0434.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Dolerosomus,Dolerosomus silaceus,61,OahuBird.233,BOLD:AAH0434
OTU774_suspect_mock_chimera,GS,99.4,BOLD:ADI1135.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,101,OahuBird.233,BOLD:ADI1135
OTU785_suspect_mock_chimera,GS,100.0,BOLD:ABX0925.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilus,Hydrophilus ovatus,53,OahuBird.233,BOLD:ABX0925
OTU786_suspect_mock_chimera,US,0.9803,BOLD:ADC5428.1,Animalia,Arthropoda,Insecta,Psocodea,NA,NA,NA,146,OahuBird.233,BOLD:ADC5428
OTU837_suspect_mock_chimera,US,1.0000,BOLD:AAI4173.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,85,OahuBird.233,BOLD:AAI4173
OTU84_suspect_mock_chimera,GS,97.2,BOLD:AAU4413.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Tauroscopa,Tauroscopa lachnaea,1568,OahuBird.233,BOLD:AAU4413
OTU396,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,130,OahuBird.234,None
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,660,OahuBird.234,BOLD:AAC6357
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,512,OahuBird.234,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,262,OahuBird.234,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,644,OahuBird.234,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,408,OahuBird.234,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,341,OahuBird.234,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,236,OahuBird.234,BOLD:ACE7247
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,160,OahuBird.234,BOLD:AAA6260
OTU269_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,161,OahuBird.234,BOLD:ABY6648
OTU332_suspect_mock_chimera,GS,100.0,BOLD:ADF6563.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium vicarium,130,OahuBird.234,BOLD:ADF6563
OTU370_suspect_mock_chimera,US,0.9546,BOLD:AAG5465.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,76,OahuBird.234,BOLD:AAG5465
OTU407_suspect_mock_chimera,GS,100.0,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,96,OahuBird.234,BOLD:AAU6627
OTU410_suspect_mock_chimera,GS,100.0,BOLD:ABZ7432.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Acleris,Acleris subnivana,105,OahuBird.234,BOLD:ABZ7432
OTU419_suspect_mock_chimera,GS,100.0,BOLD:AAA2389.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,55,OahuBird.234,BOLD:AAA2389
OTU424_suspect_mock_chimera,US,0.9934,BOLD:AAB4365.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,122,OahuBird.234,BOLD:AAB4365
OTU428_suspect_mock_chimera,GS,100.0,BOLD:AAZ0177.1,Animalia,Arthropoda,Insecta,Hymenoptera,Xyelidae,Xyela,Xyela pini,69,OahuBird.234,BOLD:AAZ0177
OTU445_suspect_mock_chimera,US,0.9844,BOLD:AAE7074.2,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,54,OahuBird.234,BOLD:AAE7074
OTU465_suspect_mock_chimera,GS,100.0,BOLD:AAI2765.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia labialis,91,OahuBird.234,BOLD:AAI2765
OTU553_suspect_mock_chimera,GS,99.4,BOLD:ABA8837.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranophragma,NA,104,OahuBird.234,BOLD:ABA8837
OTU593_suspect_mock_chimera,SS,1.0000,BOLD:ACP9396.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,82,OahuBird.234,BOLD:ACP9396
OTU632_suspect_mock_chimera,GS,100.0,BOLD:AAH0434.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Dolerosomus,Dolerosomus silaceus,67,OahuBird.234,BOLD:AAH0434
OTU658_suspect_mock_chimera,GS,100.0,BOLD:AAA4967.2,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites quercivorella,73,OahuBird.234,BOLD:AAA4967
OTU67_suspect_mock_chimera,SS,0.9900,BOLD:ACP5005.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,1777,OahuBird.234,BOLD:ACP5005
OTU837_suspect_mock_chimera,US,1.0000,BOLD:AAI4173.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,138,OahuBird.234,BOLD:AAI4173
OTU959_suspect_mock_chimera,GS,99.4,BOLD:AAC7654.1,Animalia,Arthropoda,Insecta,Diptera,Pyrgotidae,Sphecomyiella,Sphecomyiella valida,65,OahuBird.234,BOLD:AAC7654
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,58,OahuBird.235,BOLD:AAC6357
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,290,OahuBird.236,BOLD:AAC6357
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,285,OahuBird.236,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,54,OahuBird.236,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,146,OahuBird.236,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,222,OahuBird.236,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,130,OahuBird.236,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,92,OahuBird.236,BOLD:ACE7247
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,75,OahuBird.236,BOLD:AAA6260
OTU370_suspect_mock_chimera,US,0.9546,BOLD:AAG5465.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,57,OahuBird.236,BOLD:AAG5465
OTU419_suspect_mock_chimera,GS,100.0,BOLD:AAA2389.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,62,OahuBird.236,BOLD:AAA2389
OTU431_suspect_mock_variant,GS,99.4,BOLD:AAB3377.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista dorsisignatana,63,OahuBird.236,BOLD:AAB3377
OTU490_suspect_mock_chimera,US,0.9859,BOLD:AAV4871.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,53,OahuBird.236,BOLD:AAV4871
OTU553_suspect_mock_chimera,GS,99.4,BOLD:ABA8837.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranophragma,NA,76,OahuBird.236,BOLD:ABA8837
OTU567_suspect_mock_chimera,US,0.9934,BOLD:ACX3924.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,67,OahuBird.236,BOLD:ACX3924
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,360,OahuBird.237,BOLD:AAC6357
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,421,OahuBird.237,BOLD:AAF9055
OTU139_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.7,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,171,OahuBird.237,BOLD:ACA9904
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,528,OahuBird.237,BOLD:ABY8347
OTU174_suspect_mock_chimera,GS,100.0,BOLD:AAA3067.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Eucopina,Eucopina cocana,195,OahuBird.237,BOLD:AAA3067
OTU180_suspect_mock_chimera,GS,98.9,BOLD:ABW6304.1,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dendroctonus,NA,333,OahuBird.237,BOLD:ABW6304
OTU198_suspect_mock_chimera,GS,100.0,BOLD:ACE7247.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,69,OahuBird.237,BOLD:ACE7247
OTU213_suspect_mock_chimera,GS,100.0,BOLD:AAA6260.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gretchena,Gretchena delicatana,187,OahuBird.237,BOLD:AAA6260
OTU269_suspect_mock_chimera,GS,100.0,BOLD:ABY6648.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,124,OahuBird.237,BOLD:ABY6648
OTU370_suspect_mock_chimera,US,0.9546,BOLD:AAG5465.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,141,OahuBird.237,BOLD:AAG5465
OTU407_suspect_mock_chimera,GS,100.0,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,81,OahuBird.237,BOLD:AAU6627
OTU424_suspect_mock_chimera,US,0.9934,BOLD:AAB4365.2,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,61,OahuBird.237,BOLD:AAB4365
OTU439_suspect_mock_chimera,GS,99.4,BOLD:ACM5017.1,Animalia,Arthropoda,Insecta,Diptera,Trichoceridae,NA,NA,154,OahuBird.237,BOLD:ACM5017
OTU465_suspect_mock_chimera,GS,100.0,BOLD:AAI2765.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia labialis,109,OahuBird.237,BOLD:AAI2765
OTU541_suspect_mock_chimera,GS,100.0,BOLD:ACV2101.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus catenatus,66,OahuBird.237,BOLD:ACV2101
OTU566_suspect_mock_chimera,GS,99.4,BOLD:AAA7272.5,Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Emblyna,Emblyna sublata,62,OahuBird.237,BOLD:AAA7272
OTU588_suspect_mock_chimera,GS,98.9,BOLD:ACB1646.1,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,68,OahuBird.237,BOLD:ACB1646
OTU681_suspect_mock_chimera,GS,99.4,BOLD:AAG5479.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,72,OahuBird.237,BOLD:AAG5479
OTU761_suspect_mock_chimera,SS,0.9800,BOLD:AAH8412.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,60,OahuBird.237,BOLD:AAH8412
OTU774_suspect_mock_chimera,GS,99.4,BOLD:ADI1135.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Microtendipes,NA,63,OahuBird.237,BOLD:ADI1135
OTU837_suspect_mock_chimera,US,1.0000,BOLD:AAI4173.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,106,OahuBird.237,BOLD:AAI4173
OTU108_suspect_mock_variant,GS,100.0,BOLD:AAC6357.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Xenolechia,Xenolechia ontariensis,81,OahuBird.238,BOLD:AAC6357
OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAF9055.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera septemtrionis,167,OahuBird.238,BOLD:AAF9055
OTU143_suspect_mock_chimera,GS,100.0,BOLD:ABY8347.2,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,233,OahuBird.238,BOLD:ABY8347
OTU332_suspect_mock_chimera,GS,100.0,BOLD:ADF6563.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium vicarium,71,OahuBird.238,BOLD:ADF6563
