tagID	OTUid	OTU_identifier	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	Site	Date	WOY	BatTagID	BatSpecies	Sex	Age	ReproStat	SiteWeek
bri16.0736	OTU1028	BOLD:AAD7692	Animalia	Arthropoda	Insecta	Lepidoptera	Notodontidae	Drymonia	Drymonia dodonaea	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU627	BOLD:AAG1766	Animalia	Arthropoda	Insecta	Diptera	Muscidae	Coenosia	Coenosia nigritarsis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU848	BOLD:AAG2151	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Cholomyia	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU205	BOLD:AAG2647	Animalia	Arthropoda	Insecta	Diptera	Chaoboridae	Chaoborus	Chaoborus punctipennis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU892	BOLD:AAG5524	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU525	BOLD:AAG6862	Animalia	Arthropoda	Insecta	Diptera	Rhinophoridae	Melanophora	Melanophora roralis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU145	BOLD:AAH0256	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU234	BOLD:AAM6227	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU65	BOLD:AAN5165	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU184	BOLD:AAP8635	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Dicranomyia	Dicranomyia (Dicranomyia) longipennis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU426	BOLD:ABA5790	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	Phytocoris uniformis	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU697	BOLD:ABY8804	Animalia	Arthropoda	Insecta	Lepidoptera	unknown	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU546	BOLD:ACF1171	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Clanis	Clanis thailandica	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU255	BOLD:ACI5580	Animalia	Arthropoda	Insecta	Coleoptera	Scirtidae	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU606	BOLD:ACM3087	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU24	BOLD:ACM5079	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Piona	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU245	BOLD:ACN4910	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU257	BOLD:ACX2014	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus mendax	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU359	BOLD:ACX4822	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0736	MockIM4_pident=100.0_OTU91	CFMR:IM4	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrotis	Agrotis ipsilon	ACA	8/31/16	36	DEY3835	MYLU	F	J	NR	ACA 36
bri16.0737	OTU247	BOLD:AAA5320	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Acleris	Acleris variana	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU1047	BOLD:AAA5962	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	Xestia dilucida	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU267	BOLD:AAA7661	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta melanura	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU660	BOLD:AAB0275	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Cucullia	Cucullia intermedia	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU507	BOLD:AAB3376	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pelochrista	Pelochrista dorsisignatana	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU216	BOLD:AAC2499	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	Drosophila	Drosophila suzukii	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU512	BOLD:AAD2248	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus saevus	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU23	BOLD:AAG8670	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	unknown	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU92	BOLD:AAH4284	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Caryocolum	Caryocolum pullatella	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU698	BOLD:AAW8310	Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Caloptilia	Caloptilia umbratella	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU592	BOLD:ABW8057	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	unknown	unknown	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU658	BOLD:ABX7717	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Ampedus	unknown	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU47	BOLD:ABY6840	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes nigromaculis	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0737	OTU414	BOLD:ABY8347	Animalia	Arthropoda	Insecta	Hemiptera	Lygaeidae	Kleidocerys	Kleidocerys resedae	ACA	9/1/16	36	DEY3858	MYLE	M	A	S	ACA 36
bri16.0738	OTU17	BOLD:AAA3920	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Agriphila	Agriphila ruricolellus	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0738	OTU13	BOLD:AAA3993	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0738	OTU34	BOLD:AAC0920	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Coleotechnites	Coleotechnites atrupictella	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0738	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0738	OTU306	BOLD:AAG7685	Animalia	Arthropoda	Insecta	Hymenoptera	Braconidae	unknown	unknown	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0738	OTU546	BOLD:ACF1171	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Clanis	Clanis thailandica	ACA	9/1/16	36	DEY3838	MYLE	F	A	PL	ACA 36
bri16.0740	OTU178_suspect_mock_chimera	BOLD:AAA2634	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Euxoa	Euxoa messoria	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU907	BOLD:AAC8567	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia americana	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU667	BOLD:AAD6225	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	Phytocoris conspurcatus	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU205	BOLD:AAG2647	Animalia	Arthropoda	Insecta	Diptera	Chaoboridae	Chaoborus	Chaoborus punctipennis	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU233	BOLD:AAH4499	Animalia	Arthropoda	Insecta	Lepidoptera	Gracillariidae	Caloptilia	unknown	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU29	BOLD:AAL7322	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU234	BOLD:AAM6227	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU849	BOLD:AAN5542	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	unknown	unknown	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0740	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	9/2/16	36	DEY3840	MYLU	F	A	PL	ACA 36
bri16.0741	OTU13	BOLD:AAA3993	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU225	BOLD:AAB6692	Animalia	Arthropoda	Insecta	Plecoptera	Nemouridae	Amphinemura	Amphinemura wui	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU209	BOLD:AAF9306	Animalia	Arthropoda	Insecta	Diptera	Psychodidae	Psychoda	Psychoda alternata	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU545	BOLD:AAG0892	Animalia	Arthropoda	Insecta	Neuroptera	Hemerobiidae	Hemerobius	Hemerobius humulinus	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU318	BOLD:ABA0755	Animalia	Arthropoda	Insecta	Diptera	Drosophilidae	unknown	unknown	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU63	BOLD:ABX6298	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Nephrotoma	Nephrotoma ferruginea	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU8	BOLD:ACA9904	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU388	BOLD:ACG2784	Animalia	Arthropoda	Insecta	Neuroptera	Coniopterygidae	unknown	unknown	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU24	BOLD:ACM5079	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Piona	unknown	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0741	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/3/16	36	DEY0081	MYLE	M	A	S	ACA 36
bri16.0742	OTU247	BOLD:AAA5320	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Acleris	Acleris variana	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU686	BOLD:AAB0271	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Cyclosa	Cyclosa conica	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU360	BOLD:AAC0706	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes tritomus	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU537	BOLD:AAC5276	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Parachironomus	Parachironomus tenuicaudatus	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU907	BOLD:AAC8567	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	Ablabesmyia americana	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU205	BOLD:AAG2647	Animalia	Arthropoda	Insecta	Diptera	Chaoboridae	Chaoborus	Chaoborus punctipennis	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU440	BOLD:AAG5527	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius rufovittatus	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU145	BOLD:AAH0256	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Corticarina	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU29	BOLD:AAL7322	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU25	BOLD:AAL7331	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU593	BOLD:AAL7346	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU65	BOLD:AAN5165	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU661	BOLD:AAP4628	Animalia	Arthropoda	Insecta	Psocodea	Caeciliusidae	Valenzuela	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU413	BOLD:AAZ8463	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU491	BOLD:ACD7843	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU196	BOLD:ACE8913	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	Dicrotendipes modestus	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU126	BOLD:ACL1629	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU644	BOLD:ACL6074	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU447	BOLD:ACL7691	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU245	BOLD:ACN4910	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU605	BOLD:ACP0749	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU359	BOLD:ACX4822	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0742	OTU22	BOLD:ADA7198	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius signatus	ACA	9/3/16	36	DEY3841	MYLU	M	A	S	ACA 36
bri16.0743	OTU815	BOLD:AAB1331	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	Epinotia transmissana	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU114	BOLD:AAF3316	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Chionodes	Chionodes soter	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU28	BOLD:AAF9055	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU142	BOLD:AAG4927	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU62	BOLD:AAG5457	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU234	BOLD:AAM6227	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU65	BOLD:AAN5165	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU357	BOLD:AAQ0607	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Dicrotendipes	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0743	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/5/16	37	DEY3843	MYLE	M	A	NR	ACA 37
bri16.0744	OTU14	BOLD:AAA2527	Animalia	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	Hydropsyche slossonae	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU692	BOLD:AAC0360	Animalia	Arthropoda	Insecta	Trichoptera	Phryganeidae	Agrypnia	Agrypnia vestita	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU285	BOLD:AAD6847	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea platyphallus	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU572	BOLD:AAG4866	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU62	BOLD:AAG5457	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU23	BOLD:AAG8670	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU234	BOLD:AAM6227	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU579	BOLD:AAM8971	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta melanura	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU588	BOLD:AAM8991	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU825	BOLD:AAN7485	Animalia	Arthropoda	Insecta	Lepidoptera	Nepticulidae	Ectoedemia	Ectoedemia zimmermannia	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU1	BOLD:AAP6367	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Hemicrepidius	Hemicrepidius brevicollis	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU20	BOLD:AAU6544	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU980	BOLD:ABA6849	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU8	BOLD:ACA9904	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU251	BOLD:ACF2821	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycetophila	Mycetophila fungorum	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU257	BOLD:ACX2014	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus mendax	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0744	OTU359	BOLD:ACX4822	Animalia	Arthropoda	Insecta	Diptera	unknown	unknown	unknown	ACA	9/5/16	37	DEY3844	MYLE	M	A	S	ACA 37
bri16.0745	OTU731	BOLD:AAC0903	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	Chironomus acidophilus	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU401	BOLD:AAE0434	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Uranotaenia	Uranotaenia sapphirina	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU62	BOLD:AAG5457	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU702	BOLD:AAK8831	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia cinctipes	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU326	BOLD:ACA3028	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU8	BOLD:ACA9904	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0745	OTU248	BOLD:ACV1604	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	unknown	unknown	ACA	9/5/16	37	DEY3845	MYLE	M	A	NR	ACA 37
bri16.0746	OTU40	BOLD:AAA8153	Animalia	Arthropoda	Insecta	Trichoptera	Limnephilidae	Platycentropus	Platycentropus radiatus	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU401	BOLD:AAE0434	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Uranotaenia	Uranotaenia sapphirina	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU62	BOLD:AAG5457	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	unknown	unknown	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU74	BOLD:AAP1210	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	unknown	unknown	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU422	BOLD:ABA9828	Animalia	Arthropoda	Insecta	Hemiptera	Derbidae	Otiocerus	Otiocerus wolfei	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU816	BOLD:ACC0467	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Phaenopsectra	unknown	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
bri16.0746	OTU97	BOLD:ACM9486	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	unknown	ACA	9/5/16	37	DEY3846	MYLE	M	J	NR	ACA 37
