SampleID,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,CountReads,BOLDalt,Species,AgeClass,Sex,Date,NestBox,uneID,Sequenced,onclick
une-19,OTU177_suspect_mock_chimera,GS,100,BOLD:AAG5457.8,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,316,BOLD:AAG5457,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG5457
une-19,OTU181_suspect_mock_chimera,GS,100,BOLD:AAC0903.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus acidophilus,321,BOLD:AAC0903,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC0903
une-19,OTU186_suspect_mock_chimera,GS,99.4,BOLD:ACC9085.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,573,BOLD:ACC9085,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACC9085
une-19,OTU188_suspect_mock_chimera,GS,98.3,BOLD:ACP0710.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,353,BOLD:ACP0710,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACP0710
une-19,OTU197_suspect_mock_chimera,GS,100,BOLD:ABV1178.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Leptocera,Leptocera limosa,405,BOLD:ABV1178,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABV1178
une-19,OTU202_suspect_mock_chimera,SS,0.99,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,38,BOLD:AAP6352,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6352
une-19,OTU231_suspect_mock_chimera,GS,100,BOLD:AAN5203.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,365,BOLD:AAN5203,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAN5203
une-19,OTU294_suspect_mock_chimera,US,0.9249,BOLD:AAP6566.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,122,BOLD:AAP6566,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6566
une-19,OTU333_suspect_mock_chimera,GS,100,BOLD:AAI4082.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus quadratus,324,BOLD:AAI4082,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAI4082
une-19,OTU351_suspect_mock_chimera,GS,100,BOLD:AAP1125.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Lispe,Lispe albitarsis,41,BOLD:AAP1125,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP1125
une-19,OTU365_suspect_mock_chimera,GS,100,BOLD:AAG5639.1,Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Sepsis,Sepsis punctum,34,BOLD:AAG5639,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG5639
une-19,OTU371_suspect_mock_chimera,GS,100,BOLD:AAM6295.4,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,NA,NA,174,BOLD:AAM6295,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAM6295
une-19,OTU399_suspect_mock_chimera,GS,99.4,BOLD:AAA9710.17,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium tuberosum complex,27,BOLD:AAA9710,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA9710
une-19,OTU429_suspect_mock_chimera,SS,1,BOLD:AAY8886.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,54,BOLD:AAY8886,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAY8886
une-19,OTU470_suspect_mock_chimera,GS,100,BOLD:AAN5406.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Bellardia,Bellardia vulgaris,93,BOLD:AAN5406,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAN5406
une-19,OTU482_suspect_mock_chimera,GS,98.9,BOLD:AAN5360.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,40,BOLD:AAN5360,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAN5360
une-19,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,2768,BOLD:AAG6500,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG6500
une-19,OTU544_suspect_mock_chimera,GS,100,BOLD:AAG2757.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,NA,NA,66,BOLD:AAG2757,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG2757
une-19,OTU564_suspect_mock_chimera,GS,100,BOLD:ACO0054.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,85,BOLD:ACO0054,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACO0054
une-19,OTU565_suspect_mock_chimera,GS,100,BOLD:ACL8900.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,86,BOLD:ACL8900,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACL8900
une-19,OTU570_suspect_mock_chimera,GS,100,BOLD:AAM8972.1,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,NA,29,BOLD:AAM8972,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAM8972
une-19,OTU592_suspect_mock_chimera,GS,97.8,BOLD:ACG5921.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Parydra,Parydra aquila,78,BOLD:ACG5921,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACG5921
une-19,OTU609,US,1,BOLD:ACE2850.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,47,BOLD:ACE2850,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACE2850
une-19,OTU624_suspect_mock_chimera,GS,99.4,BOLD:AAV4057.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Parydra,Parydra quadritubeculata,392,BOLD:AAV4057,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV4057
une-19,OTU650_suspect_mock_variant,GS,100,BOLD:ABZ7898.1,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,Nola pustulata,69,BOLD:ABZ7898,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABZ7898
une-19,OTU659_suspect_mock_chimera,GS,99.4,BOLD:AAA4264.28,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium venustum sstr,68,BOLD:AAA4264,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA4264
une-19,OTU677_suspect_mock_chimera,GS,100,BOLD:AAG3915.1,Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Geomyza,Geomyza tripunctata,25,BOLD:AAG3915,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG3915
une-19,OTU795_suspect_mock_chimera,GS,100,BOLD:AAP1121.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,NA,46,BOLD:AAP1121,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP1121
une-19,OTU901_suspect_mock_chimera,GS,98.9,BOLD:ABA0755.2,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,NA,NA,36,BOLD:ABA0755,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABA0755
une-19,OTU1001_suspect_mock_chimera,US,0.9859,BOLD:ACG5921.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,42,BOLD:ACG5921,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACG5921
une-19,OTU1107_suspect_mock_chimera,SS,1,BOLD:AAV4057.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,43,BOLD:AAV4057,TRSW,chicks,U,42915,blue_field_4,19,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV4057
une-20,OTU47_suspect_mock_chimera,GS,100,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,175,BOLD:AAG8493,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG8493
une-20,OTU83_suspect_mock_chimera,GS,99.4,BOLD:ACD1746.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,89,BOLD:ACD1746,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACD1746
une-20,OTU120_suspect_mock_chimera,GS,100,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,140,BOLD:AAG0758,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG0758
une-20,OTU123_suspect_mock_chimera,GS,98.9,BOLD:AAP2868.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,46,BOLD:AAP2868,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP2868
une-20,OTU153_suspect_mock_chimera,GS,100,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,57,BOLD:AAB7869,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB7869
une-20,OTU193_suspect_mock_chimera,US,0.9885,BOLD:ABA1594.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,93,BOLD:ABA1594,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABA1594
une-20,OTU213_suspect_mock_chimera,GS,99.4,BOLD:AAO3944.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,177,BOLD:AAO3944,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAO3944
une-20,OTU223_suspect_mock_chimera,GS,100,BOLD:AAA4439.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes obscurusella,426,BOLD:AAA4439,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA4439
une-20,OTU292_suspect_mock_chimera,GS,99.4,BOLD:AAC9062.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes ventrovittis,46,BOLD:AAC9062,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAC9062
une-20,OTU312_suspect_mock_chimera,GS,99.4,BOLD:AAE5173.1,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,PschodididGC,NA,82,BOLD:AAE5173,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAE5173
une-20,OTU377_suspect_mock_chimera,GS,100,BOLD:ACE5950.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa bostoniensis,169,BOLD:ACE5950,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACE5950
une-20,OTU405_suspect_mock_chimera,GS,100,BOLD:ABX6346.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,NA,124,BOLD:ABX6346,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABX6346
une-20,OTU536_suspect_mock_chimera,GS,100,BOLD:AAA3450.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche bronta,95,BOLD:AAA3450,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA3450
une-20,OTU576_suspect_mock_chimera,GS,100,BOLD:ACE9865.2,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Feltia,Feltia subgothica,83,BOLD:ACE9865,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACE9865
une-20,OTU646_suspect_mock_chimera,GS,98.9,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,127,BOLD:ADA8002,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ADA8002
une-20,OTU703_suspect_mock_chimera,GS,99.4,BOLD:AAF8979.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Metalimnobia,Metalimnobia novaeangliae,59,BOLD:AAF8979,TRSW,chicks,U,42913,blue_field_7,20,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAF8979
une-21,OTU45_suspect_mock_chimera,SS,1,BOLD:ACW3762.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,474,BOLD:ACW3762,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACW3762
une-21,OTU97_suspect_mock_chimera,GSL,100,BOLD:AAB1142.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,NA,143,BOLD:AAB1142,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB1142
une-21,OTU202_suspect_mock_chimera,SS,0.99,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,62,BOLD:AAP6352,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6352
une-21,OTU278_suspect_mock_chimera,GS,100,BOLD:AAH3035.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia rudis,36,BOLD:AAH3035,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH3035
une-21,OTU335_suspect_mock_chimera,SS,0.98,BOLD:AAG6832.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,25,BOLD:AAG6832,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG6832
une-21,OTU499,US,0.9967,BOLD:AAW0513.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,43,BOLD:AAW0513,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAW0513
une-21,OTU628_suspect_mock_chimera,GS,99.4,BOLD:AAG6745.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia pediculata,74,BOLD:AAG6745,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG6745
une-21,OTU707_suspect_mock_chimera,GS,100,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,63,BOLD:ABZ1624,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABZ1624
une-21,OTU797_suspect_mock_chimera,SS,0.98,BOLD:ACN2980.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,67,BOLD:ACN2980,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACN2980
une-21,OTU875_suspect_mock_chimera,SS,0.96,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,32,BOLD:ABA7621,TRSW,chicks,U,42913,sokokis_8,21,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABA7621
une-22,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,66,BOLD:AAF9872,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAF9872
une-22,OTU100_suspect_mock_chimera,US,0.9934,BOLD:ABW5659.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,1575,BOLD:ABW5659,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABW5659
une-22,OTU103_suspect_mock_chimera,GS,100,BOLD:ABX6186.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,1529,BOLD:ABX6186,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ABX6186
une-22,OTU149_suspect_mock_chimera,GS,100,BOLD:AAA8210.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,43,BOLD:AAA8210,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA8210
une-22,OTU179_suspect_mock_chimera,GS,100,BOLD:AAA4277.2,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus marginatus,68,BOLD:AAA4277,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA4277
une-22,OTU374_suspect_mock_chimera,GS,98.3,BOLD:AAG6831.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,173,BOLD:AAG6831,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG6831
une-22,OTU416_suspect_mock_chimera,GS,100,BOLD:AAP6330.1,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Hydrophorus,Hydrophorus chrysologus,114,BOLD:AAP6330,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6330
une-22,OTU428_suspect_mock_chimera,GS,100,BOLD:AAD9795.4,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Prionoxystus,Prionoxystus macmurtrei,35,BOLD:AAD9795,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAD9795
une-22,OTU492_suspect_mock_chimera,GS,100,BOLD:AAI6345.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,29,BOLD:AAI6345,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAI6345
une-22,OTU508_suspect_mock_chimera,GS,100,BOLD:AAP2522.5,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Trichonta,NA,43,BOLD:AAP2522,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP2522
une-22,OTU533_suspect_mock_chimera,GS,99.4,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,44,BOLD:AAF9035,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAF9035
une-22,OTU716_suspect_mock_chimera,GS,100,BOLD:ADH6740.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula submaculata,56,BOLD:ADH6740,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ADH6740
une-22,OTU761,US,1,BOLD:ACW2077.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,41,BOLD:ACW2077,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACW2077
une-22,OTU864_suspect_mock_chimera,GS,100,BOLD:AAM8999.2,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Brachypeza,NA,39,BOLD:AAM8999,TRSW,chicks,U,42913,riverlot_4,22,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAM8999
une-23,OTU50_suspect_mock_chimera,GS,100,BOLD:AAA4271.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Costaconvexa,Costaconvexa centrostrigaria,7654,BOLD:AAA4271,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA4271
une-23,OTU88_suspect_mock_chimera,GS,100,BOLD:AAA4178.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia miserulata,424,BOLD:AAA4178,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA4178
une-23,OTU170_suspect_mock_chimera,US,0.9844,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,50,BOLD:ACD0295,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACD0295
une-23,OTU185_suspect_mock_chimera,GS,100,BOLD:AAP6367.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius brevicollis,135,BOLD:AAP6367,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAP6367
une-23,OTU524_suspect_mock_chimera,SS,0.94,BOLD:AAG4746.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,47,BOLD:AAG4746,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG4746
une-23,OTU724_suspect_mock_chimera,GS,99.4,BOLD:AAG4430.1,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Plagiometriona,Plagiometriona clavata,102,BOLD:AAG4430,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAG4430
une-23,OTU798,US,1,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,50,None,TRSW,adult,F,42909,blue_field_6,23,Y,no_link_available
une-23,OTU848_suspect_mock_chimera,GS,100,BOLD:AAA7633.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pleuroprucha,Pleuroprucha insulsaria,42,BOLD:AAA7633,TRSW,adult,F,42909,blue_field_6,23,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA7633
une-24,OTU204_suspect_mock_chimera,GS,100,BOLD:AAE2886.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Therion,Therion circumflexum,76,BOLD:AAE2886,TRSW,chicks,U,42917,blue_field_7,24,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAE2886
une-24,OTU290,US,1,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,145,None,TRSW,chicks,U,42917,blue_field_7,24,Y,no_link_available
une-24,OTU312_suspect_mock_chimera,GS,99.4,BOLD:AAE5173.1,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,PschodididGC,NA,56,BOLD:AAE5173,TRSW,chicks,U,42917,blue_field_7,24,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAE5173
une-24,OTU607_suspect_mock_chimera,GS,100,BOLD:AAB0391.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis tenax,44,BOLD:AAB0391,TRSW,chicks,U,42917,blue_field_7,24,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB0391
une-24,OTU616,US,1,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,27,BOLD:ACA3067,TRSW,chicks,U,42917,blue_field_7,24,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACA3067
une-24,OTU681_suspect_mock_chimera,GS,100,BOLD:AAH9538.2,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus marginalis,63,BOLD:AAH9538,TRSW,chicks,U,42917,blue_field_7,24,Y,http://v4.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAH9538
